,path,transcription,action,object,location,Content_Parsed_1,Content_Parsed_2,Content_Parsed_3,Content_Parsed_4
5468,wavs/speakers/8e5qRjN7dGuovkRY/19214d40-4594-11e9-9600-8f19ade2128c.wav,Turn down the volume,decrease,volume,none,turn down the volume,turn down the volume,turn down the volume,turn down the volume
5469,wavs/speakers/zaEBPeMY4NUbDnZy/f0b3d4a0-44d9-11e9-a8b6-e96f2628bf65.wav,Switch on the washroom lights,activate,lights,washroom,switch on the washroom lights,switch on the washroom lights,switch on the washroom lights,switch on the washroom light
5470,wavs/speakers/Gym5dABePPHA8mZK9/a0b4b080-45ee-11e9-aa19-e96346c3828f.wav,Turn it up,increase,volume,none,turn it up,turn it up,turn it up,turn it up
5471,wavs/speakers/zaEBPeMY4NUbDnZy/77b2fab0-44d2-11e9-a8b6-e96f2628bf65.wav,Turn on the lights in the bedroom,activate,lights,bedroom,turn on the lights in the bedroom,turn on the lights in the bedroom,turn on the lights in the bedroom,turn on the light in the bedroom
5472,wavs/speakers/ppzZqYxGkESMdA5Az/0d618220-4474-11e9-a9a5-5dbec3b8816a.wav,Switch off the lights,deactivate,lights,none,switch off the lights,switch off the lights,switch off the lights,switch off the light
5473,wavs/speakers/zwKdl7Z2VRudGj2L/0e862460-4516-11e9-9035-7943ec3b842a.wav,Kitchen heat up,increase,heat,kitchen,kitchen heat up,kitchen heat up,kitchen heat up,kitchen heat up
5474,wavs/speakers/NWAAAQQZDXC5b9Mk/e2b2ec80-4450-11e9-beaa-1f3e1eab7bff.wav,Use a different language,change language,none,none,use a different language,use a different language,use a different language,use a different language
5475,wavs/speakers/W4XOzzNEbrtZz4dW/1e706a30-44d4-11e9-a8b6-e96f2628bf65.wav,Allow a different language,change language,none,none,allow a different language,allow a different language,allow a different language,allow a different language
5476,wavs/speakers/zwKdl7Z2VRudGj2L/23a12070-4516-11e9-9035-7943ec3b842a.wav,Increase the heating in the bedroom,increase,heat,bedroom,increase the heating in the bedroom,increase the heating in the bedroom,increase the heating in the bedroom,increase the heat in the bedroom
5477,wavs/speakers/52XVOeXMXYuaElyw/04bcbd30-45c6-11e9-8ec0-7bf21d1cfe30.wav,Turn the kitchen lights on,activate,lights,kitchen,turn the kitchen lights on,turn the kitchen lights on,turn the kitchen lights on,turn the kitchen light on
5478,wavs/speakers/d3erpmyk9yFlVyrZ/be4f46e0-4608-11e9-bc65-55b32b211b66.wav,Turn the bedroom heat down,decrease,heat,bedroom,turn the bedroom heat down,turn the bedroom heat down,turn the bedroom heat down,turn the bedroom heat down
5479,wavs/speakers/AvR9dePW88IynbaE/ceb33880-4521-11e9-a843-8db76f4b5e29.wav,Set the language,change language,none,none,set the language,set the language,set the language,set the language
5480,wavs/speakers/ObdQbr9wyDfbmW4E/ff7bd270-4453-11e9-beaa-1f3e1eab7bff.wav,Increase the sound volume,increase,volume,none,increase the sound volume,increase the sound volume,increase the sound volume,increase the sound volume
5481,wavs/speakers/9EWlVBQo9rtqRYdy/2e4154f0-45ed-11e9-aa19-e96346c3828f.wav,Make it hotter,increase,heat,none,make it hotter,make it hotter,make it hotter,make it hotter
5482,wavs/speakers/AY5e3mMgZkIyG3Ox/99328d80-446a-11e9-beaa-1f3e1eab7bff.wav,Switch the kitchen lights on,activate,lights,kitchen,switch the kitchen lights on,switch the kitchen lights on,switch the kitchen lights on,switch the kitchen light on
5483,wavs/speakers/xwzgmmv5ZOiVaxXz/1b9637c0-453a-11e9-b1e4-e5985dca719e.wav,Lamp on,activate,lamp,none,lamp on,lamp on,lamp on,lamp on
5484,wavs/speakers/xwpvGaaWl5c3G5N3/91b5f1b0-45b8-11e9-8ec0-7bf21d1cfe30.wav,Turn on the washroom lights,activate,lights,washroom,turn on the washroom lights,turn on the washroom lights,turn on the washroom lights,turn on the washroom light
5485,wavs/speakers/R3mXwwoaX9IoRVKe/f7de3400-4547-11e9-aa52-bf2189a03a60.wav,Switch on the kitchen lights,activate,lights,kitchen,switch on the kitchen lights,switch on the kitchen lights,switch on the kitchen lights,switch on the kitchen light
5486,wavs/speakers/52XVOeXMXYuaElyw/b05902f0-45c8-11e9-8ec0-7bf21d1cfe30.wav,Turn up the temperature,increase,heat,none,turn up the temperature,turn up the temperature,turn up the temperature,turn up the temperature
5487,wavs/speakers/xwpvGaaWl5c3G5N3/2f5a1590-45b9-11e9-8ec0-7bf21d1cfe30.wav,Volume mute,decrease,volume,none,volume mute,volume mute,volume mute,volume mute
5488,wavs/speakers/zZezMeg5XvcbRdg3/2e7e6320-45db-11e9-81ce-69b74fd7e64e.wav,Turn volume down,decrease,volume,none,turn volume down,turn volume down,turn volume down,turn volume down
5489,wavs/speakers/oRrwPDNPlAieQr8Q/9c7f4fd0-4520-11e9-a843-8db76f4b5e29.wav,Increase the temperature,increase,heat,none,increase the temperature,increase the temperature,increase the temperature,increase the temperature
5490,wavs/speakers/5BEzPgPKe8taG9OB/52e1b3f0-457e-11e9-9600-8f19ade2128c.wav,Lights off in the washroom,deactivate,lights,washroom,lights off in the washroom,lights off in the washroom,lights off in the washroom,light off in the washroom
5491,wavs/speakers/73bEEYMKLwtmVwV43/483be340-452d-11e9-b1e4-e5985dca719e.wav,Louder phone,increase,volume,none,louder phone,louder phone,louder phone,louder phone
5492,wavs/speakers/zZezMeg5XvcbRdg3/df0df8e0-45db-11e9-81ce-69b74fd7e64e.wav,Turn up the washroom temperature,increase,heat,washroom,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature
5493,wavs/speakers/kxgXN97ALmHbaezp/00f9f6e0-4468-11e9-beaa-1f3e1eab7bff.wav,Turn up the temperature in the kitchen,increase,heat,kitchen,turn up the temperature in the kitchen,turn up the temperature in the kitchen,turn up the temperature in the kitchen,turn up the temperature in the kitchen
5494,wavs/speakers/kNnmb7MdArswxLYw/d0339910-45f4-11e9-aa19-e96346c3828f.wav,Switch language,change language,none,none,switch language,switch language,switch language,switch language
5495,wavs/speakers/zaEBPeMY4NUbDnZy/03981760-44d6-11e9-a8b6-e96f2628bf65.wav,Turn down the bedroom heat,decrease,heat,bedroom,turn down the bedroom heat,turn down the bedroom heat,turn down the bedroom heat,turn down the bedroom heat
5496,wavs/speakers/Xygv5loxdZtrywr9/65e804a0-452d-11e9-b1e4-e5985dca719e.wav,OK now switch the main language to Korean,change language,Korean,none,ok now switch the main language to korean,ok now switch the main language to korean,ok now switch the main language to korean,ok now switch the main language to korean
5497,wavs/speakers/xwzgmmv5ZOiVaxXz/f770d590-452e-11e9-b1e4-e5985dca719e.wav,Heat up,increase,heat,none,heat up,heat up,heat up,heat up
5498,wavs/speakers/xwzgmmv5ZOiVaxXz/a4867c40-452e-11e9-b1e4-e5985dca719e.wav,Lower the volume,decrease,volume,none,lower the volume,lower the volume,lower the volume,lower the volume
5499,wavs/speakers/Xygv5loxdZtrywr9/77fee870-452d-11e9-b1e4-e5985dca719e.wav,Set my phone's language to English,change language,English,none,set my phone's language to english,set my phone's language to english,set my phone language to english,set my phone language to english
5500,wavs/speakers/DMApMRmGq5hjkyvX/74aed1d0-45d7-11e9-81ce-69b74fd7e64e.wav,Lights on in the bedroom,activate,lights,bedroom,lights on in the bedroom,lights on in the bedroom,lights on in the bedroom,light on in the bedroom
5501,wavs/speakers/qNY4Qwveojc8jlm4/9488c0a0-44cf-11e9-a8b6-e96f2628bf65.wav,Play the music,activate,music,none,play the music,play the music,play the music,play the music
5502,wavs/speakers/DMApMRmGq5hjkyvX/87005b60-45dc-11e9-81ce-69b74fd7e64e.wav,OK now switch the main language to Chinese,change language,Chinese,none,ok now switch the main language to chinese,ok now switch the main language to chinese,ok now switch the main language to chinese,ok now switch the main language to chinese
5503,wavs/speakers/WYmlNV2rDkSaALOE/3c8bc100-4438-11e9-beaa-1f3e1eab7bff.wav,Bathroom heat down,decrease,heat,washroom,bathroom heat down,bathroom heat down,bathroom heat down,bathroom heat down
5504,wavs/speakers/xPZw23VxroC3N34k/424cd120-450e-11e9-9539-7f047cfe24d1.wav,Turn the washroom lights on,activate,lights,washroom,turn the washroom lights on,turn the washroom lights on,turn the washroom lights on,turn the washroom light on
5505,wavs/speakers/oXjpaOq4wVUezb3x/91453a50-450f-11e9-9539-7f047cfe24d1.wav,Turn the temperature up in the bathroom,increase,heat,washroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom
5506,wavs/speakers/8e5qRjN7dGuovkRY/28d8f870-45a1-11e9-bf4b-216bfa333ac2.wav,Turn the heat down in the kitchen,decrease,heat,kitchen,turn the heat down in the kitchen,turn the heat down in the kitchen,turn the heat down in the kitchen,turn the heat down in the kitchen
5507,wavs/speakers/M4ybygBlWqImBn9oZ/feb9a0c0-454c-11e9-aa52-bf2189a03a60.wav,Lamp on,activate,lamp,none,lamp on,lamp on,lamp on,lamp on
5508,wavs/speakers/qNY4Qwveojc8jlm4/7a432d60-44d0-11e9-a8b6-e96f2628bf65.wav,Turn up the temperature in the bedroom,increase,heat,bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom,turn up the temperature in the bedroom
5509,wavs/speakers/gNYvkbx3gof2Y3V9/b7e676f0-44e3-11e9-bb82-bdba769643e7.wav,Increase the sound volume,increase,volume,none,increase the sound volume,increase the sound volume,increase the sound volume,increase the sound volume
5510,wavs/speakers/LR5vdbQgp3tlMBzB/18ada210-45cf-11e9-9992-dfba019cb646.wav,Turn sound down,decrease,volume,none,turn sound down,turn sound down,turn sound down,turn sound down
5511,wavs/speakers/5o9BvRGEGvhaeBwA/6bd121c0-44e8-11e9-a1ea-79ca03012c0e.wav,Turn the volume down,decrease,volume,none,turn the volume down,turn the volume down,turn the volume down,turn the volume down
5512,wavs/speakers/9EWlVBQo9rtqRYdy/d3465b80-45ed-11e9-aa19-e96346c3828f.wav,Decrease the heating in the washroom,decrease,heat,washroom,decrease the heating in the washroom,decrease the heating in the washroom,decrease the heating in the washroom,decrease the heat in the washroom
5513,wavs/speakers/zZezMeg5XvcbRdg3/cbb46340-45d8-11e9-81ce-69b74fd7e64e.wav,Switch the language,change language,none,none,switch the language,switch the language,switch the language,switch the language
5514,wavs/speakers/NWAAAQQZDXC5b9Mk/1cd93130-444c-11e9-beaa-1f3e1eab7bff.wav,Increase the temperature,increase,heat,none,increase the temperature,increase the temperature,increase the temperature,increase the temperature
5515,wavs/speakers/G3QxQd7qGRuXAZda/a03dfe10-45e7-11e9-b578-494a5b19ab8b.wav,Get me the newspaper,bring,newspaper,none,get me the newspaper,get me the newspaper,get me the newspaper,get me the newspaper
5516,wavs/speakers/mor8vDGkaOHzLLWBp/0c5e5e60-4542-11e9-b1e4-e5985dca719e.wav,Open language settings,change language,none,none,open language settings,open language settings,open language settings,open language settings
5517,wavs/speakers/5BEzPgPKe8taG9OB/9d41b0a0-457c-11e9-9600-8f19ade2128c.wav,Heat up,increase,heat,none,heat up,heat up,heat up,heat up
5518,wavs/speakers/anvKyBjB5OiP5dYZ/5b865e10-457a-11e9-9600-8f19ade2128c.wav,Increase the temperature in the bedroom,increase,heat,bedroom,increase the temperature in the bedroom,increase the temperature in the bedroom,increase the temperature in the bedroom,increase the temperature in the bedroom
5519,wavs/speakers/kNnmb7MdArswxLYw/b1286110-45ed-11e9-aa19-e96346c3828f.wav,Heat up,increase,heat,none,heat up,heat up,heat up,heat up
5520,wavs/speakers/2ojo7YRL7Gck83Z3/39cedd40-45e0-11e9-81ce-69b74fd7e64e.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,turn the temperature down in the bathroom,turn the temperature down in the bathroom,turn the temperature down in the bathroom,turn the temperature down in the bathroom
5521,wavs/speakers/kxgXN97ALmHbaezp/44164af0-4468-11e9-beaa-1f3e1eab7bff.wav,Bathroom heat up,increase,heat,washroom,bathroom heat up,bathroom heat up,bathroom heat up,bathroom heat up
5522,wavs/speakers/M4ybygBlWqImBn9oZ/6b817550-454f-11e9-aa52-bf2189a03a60.wav,Turn the kitchen temperature up,increase,heat,kitchen,turn the kitchen temperature up,turn the kitchen temperature up,turn the kitchen temperature up,turn the kitchen temperature up
5523,wavs/speakers/52XVOeXMXYuaElyw/3e4a4020-45c8-11e9-8ec0-7bf21d1cfe30.wav,I need to practice my Chinese. Switch the language,change language,Chinese,none,i need to practice my chinese. switch the language,i need to practice my chinese switch the language,i need to practice my chinese switch the language,i need to practice my chinese switch the language
5524,wavs/speakers/kxgXN97ALmHbaezp/62d75430-4467-11e9-beaa-1f3e1eab7bff.wav,Lights off in the kitchen,deactivate,lights,kitchen,lights off in the kitchen,lights off in the kitchen,lights off in the kitchen,light off in the kitchen
5525,wavs/speakers/NWAAAQQZDXC5b9Mk/48c60440-4450-11e9-beaa-1f3e1eab7bff.wav,Turn up the heat in the bathroom,increase,heat,washroom,turn up the heat in the bathroom,turn up the heat in the bathroom,turn up the heat in the bathroom,turn up the heat in the bathroom
5526,wavs/speakers/R3mXwwoaX9IoRVKe/8224f0b0-4550-11e9-aa52-bf2189a03a60.wav,Far too quiet,increase,volume,none,far too quiet,far too quiet,far too quiet,far too quiet
5527,wavs/speakers/73bEEYMKLwtmVwV43/74e68f70-452e-11e9-b1e4-e5985dca719e.wav,Decrease the heating in the bathroom,decrease,heat,washroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heating in the bathroom,decrease the heat in the bathroom
5528,wavs/speakers/neaPN7GbBEUex8rV/4e463560-45d7-11e9-81ce-69b74fd7e64e.wav,Bring juice,bring,juice,none,bring juice,bring juice,bring juice,bring juice
5529,wavs/speakers/xRQE5VD7rRHVdyvM/001d7610-45c7-11e9-8ec0-7bf21d1cfe30.wav,Set the language,change language,none,none,set the language,set the language,set the language,set the language
5530,wavs/speakers/DMApMRmGq5hjkyvX/33781bc0-45d9-11e9-81ce-69b74fd7e64e.wav,Turn the temperature up in the bathroom,increase,heat,washroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom
5531,wavs/speakers/R3mexpM2YAtdPbL7/d3ac6270-44ff-11e9-a1ea-79ca03012c0e.wav,Make it hotter,increase,heat,none,make it hotter,make it hotter,make it hotter,make it hotter
5532,wavs/speakers/8e5qRjN7dGuovkRY/db0a5eb0-459e-11e9-bf4b-216bfa333ac2.wav,Bring me my shoes,bring,shoes,none,bring me my shoes,bring me my shoes,bring me my shoes,bring me my shoe
5533,wavs/speakers/n5XllaB4gZFwZXkBz/4987c750-45f5-11e9-aa19-e96346c3828f.wav,Set language to Korean,change language,Korean,none,set language to korean,set language to korean,set language to korean,set language to korean
5534,wavs/speakers/anvKyBjB5OiP5dYZ/3b2f79f0-4578-11e9-9600-8f19ade2128c.wav,Set my phone's language to Korean,change language,Korean,none,set my phone's language to korean,set my phone's language to korean,set my phone language to korean,set my phone language to korean
5535,wavs/speakers/M4ybygBlWqImBn9oZ/40463470-454a-11e9-aa52-bf2189a03a60.wav,Switch the lights off,deactivate,lights,none,switch the lights off,switch the lights off,switch the lights off,switch the light off
5536,wavs/speakers/jgxq52DoPpsR9ZRx/785bd780-4517-11e9-9035-7943ec3b842a.wav,Turn on the kitchen lights,activate,lights,kitchen,turn on the kitchen lights,turn on the kitchen lights,turn on the kitchen lights,turn on the kitchen light
5537,wavs/speakers/7NEaXjeLX3sg3yDB/f169b050-454b-11e9-aa52-bf2189a03a60.wav,Turn the temperature up in the bathroom,increase,heat,washroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom,turn the temperature up in the bathroom
5538,wavs/speakers/kNnmb7MdArswxLYw/99ad4a60-45ec-11e9-aa19-e96346c3828f.wav,Play the music,activate,music,none,play the music,play the music,play the music,play the music
5539,wavs/speakers/ppzZqYxGkESMdA5Az/5c60e270-4470-11e9-a9a5-5dbec3b8816a.wav,Turn volume up,increase,volume,none,turn volume up,turn volume up,turn volume up,turn volume up
5540,wavs/speakers/DWmlpyg93YCXAXgE/175fad10-4505-11e9-a1ea-79ca03012c0e.wav,Washroom heat up,increase,heat,washroom,washroom heat up,washroom heat up,washroom heat up,washroom heat up
5541,wavs/speakers/ZebMRl5Z7dhrPKRD/7e22fe30-4555-11e9-aa52-bf2189a03a60.wav,That's too quiet,increase,volume,none,that's too quiet,that's too quiet,that too quiet,that too quiet
5542,wavs/speakers/R3mXwwoaX9IoRVKe/0f407c70-4552-11e9-aa52-bf2189a03a60.wav,Turn the temperature down in the washroom,decrease,heat,washroom,turn the temperature down in the washroom,turn the temperature down in the washroom,turn the temperature down in the washroom,turn the temperature down in the washroom
5543,wavs/speakers/Rq9EA8dEeZcEwada2/1ead89a0-45d9-11e9-81ce-69b74fd7e64e.wav,That’s too loud,decrease,volume,none,that’s too loud,that’s too loud,that’s too loud,that’s too loud
5544,wavs/speakers/jgxq52DoPpsR9ZRx/bcea2030-4519-11e9-9035-7943ec3b842a.wav,Turn up the volume,increase,volume,none,turn up the volume,turn up the volume,turn up the volume,turn up the volume
5545,wavs/speakers/ro5AaKwypZIqNEp2/18219ef0-4480-11e9-a9a5-5dbec3b8816a.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen,turn the lights off in the kitchen,turn the lights off in the kitchen,turn the lights off in the kitchen,turn the light off in the kitchen
5546,wavs/speakers/8e5qRjN7dGuovkRY/b18aa1c0-459f-11e9-bf4b-216bfa333ac2.wav,Put on the music,activate,music,none,put on the music,put on the music,put on the music,put on the music
5547,wavs/speakers/5BEzPgPKe8taG9OB/c18bbd60-457d-11e9-9600-8f19ade2128c.wav,Turn the lights off,deactivate,lights,none,turn the lights off,turn the lights off,turn the lights off,turn the light off
